0x00409930    2 92           entry0
0x00431a1c   83 2032 -> 2012 method.bool_std::__detail::_Compiler_std::__cxx11::regex_traits_char___._M_expression_term_true__false__std::pair_bool__char___std::__detail::_BracketMatcher_std::__cxx11::regex_traits_char___true__false__
0x0044de40   11 252          sym.ARGBGray
0x00426ee4    3 92           fcn.00426ee4
0x00425bb0    1 8            sym.std::_Sp_counted_ptr_inplace_std::__detail::_NFA_std::__cxx11::regex_traits_char_____std::allocator_std::__detail::_NFA_std::__cxx11::regex_traits_char__________gnu_cxx::_Lock_policy_2_::_Sp_counted_ptr_inplace__
0x0044e450   12 280          sym.RGBColorTable
0x00425b58    1 44           method.std._Function_handler_bool__char___std::__detail::_BracketMatcher_std::__cxx11::regex_traits_char___true__false___::_M_invoke_std::_Any_data_const__char_
0x0043ca48    3 32           method.std::_Sp_counted_ptr_inplace_std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char_____std::allocator_std::__cxx11::basic_string_char__std::char_traits_char___std.allocator_char__________gnu_cxx::_Lock_policy_2_::_M_dispose_
0x0041dd80   31 676          method.hs_ai_get_video.setCurrentState_AI_STATE_
0x00451c20    3 80           sym.AR64ToARGBRow_C
0x0040d280   23 740          method.hs_ai_get_video.decoder_NV12_to_BGR_unsigned_char__int__int__int_
0x004135bc    9 116          method.ai_engine_app.setAIFlowPAFlag_bool_
0x0044bd30   13 340          sym.MergeXR30Plane
0x0045159c    4 60           sym.ARGBToRAWRow_C
0x0044fe64   18 988          sym.ARGBSobelXY
0x0044efd0   14 452          sym.I420Interpolate
0x0041239c    2 385556 -> 24   sym.hs_ipcsem_get_char_const_
0x00413320   14 312          method.ai_engine_app.setPrintGcodeFile_std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char____const_
0x0042b470   79 1380         method.bool_std::__detail::__regex_algo_impl_char_const__std::allocator_std::__cxx11::sub_match_char_const_____char__std::__cxx11.regex_traits_char____std::__detail::_RegexExecutorPolicy_0__false__char_const__char_const__std::__cxx11::match_results_c
0x004380fc    4 72           method.wsKlipper.lwsServiceRun__
0x004279d4   14 512          fcn.004279d4
0x0044a888    9 132          sym.I420ToI400
0x0045204c    7 528          sym.BGRAToUVRow_C
0x00425b00    1 44           method.std._Function_handler_bool__char___std::__detail::_BracketMatcher_std::__cxx11::regex_traits_char___false__false___::_M_invoke_std::_Any_data_const__char_
0x0044d5d8   13 300          sym.RAWToRGB24
0x004463dc    7 164          sym.ScaleARGBCols_C
0x0044bbdc    5 188          sym.SplitARGBPlane
0x00433774   81 1968         method.bool_std::__detail::_Compiler_std::__cxx11::regex_traits_char___._M_expression_term_true__true__std::pair_bool__char___std::__detail::_BracketMatcher_std::__cxx11::regex_traits_char___true__true__
0x004224b4    4 72           sym.parsePA_VolumeSpeed_FlowParameters__std::bitset_8u___std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char____const_
0x00413260    8 184          method.ai_engine_app.deleteImgFiles__
0x0046f910    1 16           fcn.0046f910
0x004209a4    5 200  -> 152  sym.service_cpu_mem_monitor_launch_double__double__bool__bool_
0x0043ec74   19 356          method.ObbrecLidar.declassify__
0x0044e7b4   25 1032         sym.ARGBBlur
0x00454438    4 128          sym.ARGBToUVJ444Row_C
0x0045901c    7 724          sym.NV12ToRGB565Row_C
0x004461c0    4 200          sym.ScaleARGBRowDown2Box_C
0x0045c800    7 208          sym.AYUVToUVRow_C
0x004154e0   28 664          method.ai_engine_app.isAppRunningThread_std::atomic_bool__
0x0044ca58   11 220          sym.ARGBMirror
0x0041464c    6 308          method.ai_engine_app.paGcodeParamParse_FlowParameters__int__int_
0x0043db04   87 2360 -> 2364 method.ObbrecLidar.get_authorize_key_std::vector_unsigned_char__std::allocator_unsigned_char____
0x0042599c    7 84           method.std::_Function_base::_Base_manager_std::__detail::_CharMatcher_std::__cxx11::regex_traits_char___false__false___._M_manager_std::_Any_data__std::_Any_data_const__std::_Manager_operation_
0x004540a0    7 780          sym.ARGB4444ToUVRow_C
0x00413a04   50 1192         method.ai_engine_app.prePrintSubscribState__
0x0043ff64   21 532          sym.ScalePlaneDown2_16To8
0x00442c1c   17 508          sym.I444Scale
0x0044dd18   13 296          sym.ARGBGrayTo
0x004581b8    7 756          sym.I422ToRGB565Row_C
0x0044dac8   13 296          sym.ARGBAttenuate
0x0044f3f8   16 692          sym.GaussPlane_F32
0x0044bf2c    5 164          sym.MergeARGB16To8Plane
0x0044ee50   19 352          sym.InterpolatePlane_16
0x0043c014   20 440          method.wsKlipper.receiveMessage_std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char____const_
0x00454e50    4 244          sym.I444ToRGB24Row_C
0x0046f600    1 16           sym.imp.__libc_start_main
0x0046f860    1 16           sym.imp.isspace
0x00408ce8    1 28           method.std::__cxx11::basic_stringbuf_char__std::char_traits_char___std::allocator_char___.str___const
0x0046fb50    1 16           sym.imp.strtod
0x0046fd00    1 16           sym.imp.__pthread_key_create
0x0046fd60    1 16           sym.imp.strtof
0x004090b8    2 32           sym.imp.isalnum
0x0046fec0    1 16           fcn.0046fec0
0x00409198    2 32           sym.imp.memset
0x004091d8    1 16           method.std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char___._M_replace_aux_unsigned_int__unsigned_int__unsigned_int__char_
0x004091e8    1 8            fcn.004091e8
0x004091f8    1 20           method.Json::Value.asDouble___const
0x00409218    2 24           method.std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char___._M_create_unsigned_int__unsigned_int_
0x00409238    2 20           sym.imp.strchr
0x0040925c    2 1568 -> 12   fcn.0040925c
0x00409268    1 4            fcn.00409268
0x00470090    1 16           method.std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char___.basic_string__
0x004700b0    1 16           sym.imp.vsnprintf
0x00470100    1 16           sym.imp.strtol
0x00470200    1 16           method.std::runtime_error.runtime_error__
0x00470690    1 16           method.std::regex_error.regex_error__
0x004098f8    5 44           method.std.__throw_bad_function_call__
0x0040992c    1 4            fcn.0040992c
0x0046f8e0    1 16           fcn.0046f8e0
0x0046f730    1 16           fcn.0046f730
0x00470600    1 16           fcn.00470600
0x0046fe80    1 16           fcn.0046fe80
0x0046ff00    1 16           fcn.0046ff00
0x004703d0    1 16           fcn.004703d0
0x004704e0    1 16           fcn.004704e0
0x0046f750    1 16           fcn.0046f750
0x0046ff90    1 16           fcn.0046ff90
0x0046f7a0    1 16           fcn.0046f7a0
0x0046f7d0    1 16           fcn.0046f7d0
0x00470230    1 16           fcn.00470230
0x00470010    1 16           fcn.00470010
0x0046fbd0    1 16           fcn.0046fbd0
0x00470630    1 16           fcn.00470630
0x00470560    1 16           fcn.00470560
0x004700d0    1 16           fcn.004700d0
0x004706f0    1 16           fcn.004706f0
0x00470260    1 16           fcn.00470260
0x0046fd10    1 16           fcn.0046fd10
0x00470020    1 16           fcn.00470020
0x0046fc10    1 16           fcn.0046fc10
0x00470760    1 16           fcn.00470760
0x0046fb20    1 16           fcn.0046fb20
0x004703e0    1 16           fcn.004703e0
0x0046f620    1 16           fcn.0046f620
0x00470650    1 16           fcn.00470650
0x00470670    1 16           fcn.00470670
0x00470340    1 16           fcn.00470340
0x00470490    1 16           fcn.00470490
0x0046f9f0    1 16           fcn.0046f9f0
0x00470210    1 16           fcn.00470210
0x00470440    1 16           fcn.00470440
0x004706b0    1 16           fcn.004706b0
0x0046f770    1 16           fcn.0046f770
0x0046fc60    1 16           fcn.0046fc60
0x0046ffd0    1 16           fcn.0046ffd0
0x0046fdd0    1 16           fcn.0046fdd0
0x004705d0    1 16           fcn.004705d0
0x0046f5c0    1 16           fcn.0046f5c0
0x0046f5d0    1 16           fcn.0046f5d0
0x00470370    1 16           fcn.00470370
0x00470320    1 16           fcn.00470320
0x0046fdc0    1 16           fcn.0046fdc0
0x004705c0    1 16           fcn.004705c0
0x0046fae0    1 16           fcn.0046fae0
0x0046f880    1 16           fcn.0046f880
0x00470400    1 16           fcn.00470400
0x0046f8a0    1 16           fcn.0046f8a0
0x004701d0    1 16           fcn.004701d0
0x0046fa20    1 16           fcn.0046fa20
0x00470590    1 16           fcn.00470590
0x0046f740    1 16           fcn.0046f740
0x00470740    1 16           fcn.00470740
0x00470550    1 16           fcn.00470550
0x0046fd90    1 16           fcn.0046fd90
0x0046fa80    1 16           fcn.0046fa80
0x0046fbc0    1 16           fcn.0046fbc0
0x0046fe20    1 16           fcn.0046fe20
0x00470240    1 16           fcn.00470240
0x0046fde0    1 16           fcn.0046fde0
0x0046fee0    1 16           fcn.0046fee0
0x004703a0    1 16           fcn.004703a0
0x004704f0    1 16           fcn.004704f0
0x004705e0    1 16           fcn.004705e0
0x0046fdf0    1 16           fcn.0046fdf0
0x0046fb90    1 16           fcn.0046fb90
0x0046f5e0    1 16           fcn.0046f5e0
0x0046fcf0    1 16           fcn.0046fcf0
0x0046fb40    1 16           fcn.0046fb40
0x004700c0    1 16           fcn.004700c0
0x0046fa90    1 16           fcn.0046fa90
0x0046fa50    1 16           fcn.0046fa50
0x004705f0    1 16           fcn.004705f0
0x00470270    1 16           fcn.00470270
0x0046fc40    1 16           fcn.0046fc40
0x0046f920    1 16           fcn.0046f920
0x0046f700    1 16           fcn.0046f700
0x00470660    1 16           fcn.00470660
0x00470730    1 16           fcn.00470730
0x004702b0    1 16           fcn.004702b0
0x00470810    1 16           fcn.00470810
0x0046f5b0    1 16           fcn.0046f5b0
0x00470360    1 16           fcn.00470360
0x0046f9d0    1 16           fcn.0046f9d0
0x0046fab0    1 16           fcn.0046fab0
0x00470470    1 16           fcn.00470470
0x0046fa30    1 16           fcn.0046fa30
0x0046ff10    1 16           fcn.0046ff10
0x00470520    1 16           fcn.00470520
0x0046f680    1 16           fcn.0046f680
0x0046fa40    1 16           fcn.0046fa40
0x004703c0    1 16           fcn.004703c0
0x004707e0    1 16           fcn.004707e0
0x004703f0    1 16           fcn.004703f0
0x00470820    1 16           fcn.00470820
0x0046ffb0    1 16           fcn.0046ffb0
0x004701f0    1 16           fcn.004701f0
0x00470530    1 16           fcn.00470530
0x004707a0    1 16           fcn.004707a0
0x0046fa00    1 16           fcn.0046fa00
0x004278b0   14 256          fcn.004278b0
0x004706a0    1 16           fcn.004706a0
0x0046f670    1 16           fcn.0046f670
0x0046f8c0    1 16           fcn.0046f8c0
0x0046ff50    1 16           fcn.0046ff50
0x00470460    1 16           fcn.00470460
0x0046f9a0    1 16           fcn.0046f9a0
0x0046fc30    1 16           fcn.0046fc30
0x00470410    1 16           fcn.00470410
0x0046fe30    1 16           fcn.0046fe30
0x0046f930    1 16           fcn.0046f930
0x0046ffa0    1 16           fcn.0046ffa0
0x0046f890    1 16           fcn.0046f890
0x0046fd80    1 16           fcn.0046fd80
0x0046faf0    1 16           fcn.0046faf0
0x00470150    1 16           fcn.00470150
0x0046fd40    1 16           fcn.0046fd40
0x004703b0    1 16           fcn.004703b0
0x0046f690    1 16           fcn.0046f690
0x0046fff0    1 16           fcn.0046fff0
0x0046fbe0    1 16           fcn.0046fbe0
0x00470330    1 16           fcn.00470330
0x00470190    1 16           fcn.00470190
0x0046fe60    1 16           fcn.0046fe60
0x0046fcb0    1 16           fcn.0046fcb0
0x004700f0    1 16           fcn.004700f0
0x004702a0    1 16           fcn.004702a0
0x004707f0    1 16           fcn.004707f0
0x00470840    1 16           fcn.00470840
0x0046fb30    1 16           fcn.0046fb30
0x0046fa60    1 16           fcn.0046fa60
0x0046fbf0    1 16           fcn.0046fbf0
0x00470450    1 16           fcn.00470450
0x0046f650    1 16           fcn.0046f650
0x00470310    1 16           fcn.00470310
0x00470140    1 16           fcn.00470140
0x00470060    1 16           fcn.00470060
0x0046fd50    1 16           fcn.0046fd50
0x00470500    1 16           fcn.00470500
0x004701e0    1 16           fcn.004701e0
0x0046f820    1 16           fcn.0046f820
0x0046f760    1 16           fcn.0046f760
0x00470780    1 16           fcn.00470780
0x0046f900    1 16           fcn.0046f900
0x0046fd70    1 16           fcn.0046fd70
0x0046ff20    1 16           fcn.0046ff20
0x0046f950    1 16           fcn.0046f950
0x0046f780    1 16           fcn.0046f780
0x004704b0    1 16           fcn.004704b0
0x00470710    1 16           fcn.00470710
0x0046f710    1 16           fcn.0046f710
0x0046f6b0    1 16           fcn.0046f6b0
0x0046f7e0    1 16           fcn.0046f7e0
0x00470720    1 16           fcn.00470720
0x0046f6d0    1 16           fcn.0046f6d0
0x00470770    1 16           fcn.00470770
0x00470580    1 16           fcn.00470580
0x0046fd20    1 16           fcn.0046fd20
0x0046fed0    1 16           fcn.0046fed0
0x00470700    1 16           fcn.00470700
0x0046fb70    1 16           fcn.0046fb70
0x0046f6c0    1 16           fcn.0046f6c0
0x00470030    1 16           fcn.00470030
0x00470790    1 16           fcn.00470790
0x0046fc00    1 16           fcn.0046fc00
0x0046fa10    1 16           fcn.0046fa10
0x00470070    1 16           fcn.00470070
0x00470800    1 16           fcn.00470800
0x00470510    1 16           fcn.00470510
0x0046faa0    1 16           fcn.0046faa0
0x0046f850    1 16           fcn.0046f850
0x00470180    1 16           fcn.00470180
0x00470640    1 16           fcn.00470640
