0x00405530    2 92           entry0
0x00431dcc    8 188          sym.lv_group_send_data
0x0046a8a4    1 20           sym.lv_style_set_max_height
0x0053f934    5 92           method.tvg::SwRenderer.init_unsigned_int_
0x0043e630    1 24           sym.lv_obj_set_style_outline_width
0x0048f74c  160 2620         sym.lodepng_compute_color_stats
0x005702f0    1 24           sym.cJSON_GetErrorPtr
0x005458b4    5 388          sym._firstSubPath_SwStroke__long_long__long_long_
0x00574a90    4 108          sym.filter_file_by_extname
0x00543114    3 80           sym.shapeDelStroke_SwShape_
0x00451f0c    5 96           sym.lv_draw_sw_mask_cleanup
0x004569a4    8 120          sym.lv_indev_set_mode
0x0052c62c   11 116          method.tvg::Shape.strokeColor_unsigned_char__unsigned_char__unsigned_char__unsigned_char__const
0x00508904    1 8            sym.tvg_scene_reserve
0x0043952c    3 32           sym.lv_obj_get_scrollbar_mode
0x00422cc8    1 8            sym.lv_msgbox_get_footer
0x0043e208    1 24           sym.lv_obj_set_style_align
0x00507c70    5 76           sym.tvg_paint_get_composite_method
0x00463484    3 160          sym.lv_cache_entry_alloc
0x00563fa4   11 584          sym.mathUpdateOutlineBBox_SwOutline_const__SwBBox_const__SwBBox__bool_
0x004f5bc8   15 236          sym.compare_versions
0x00564274    1 36           sym.mpoolRetDashOutline_SwMpool__unsigned_int_
0x0051b834   29 528          method.LottiePolyStar.LottiePolyStar__
0x0053faf4    1 48           method.SwShapeTask.SwShapeTask__
0x004ed474    1 32           sym.on_disconnect_failure
0x0050ded8   33 2388 -> 872  method.LottieTrimpath.segment_float__float__float__LottieExpressions_
0x004cbdb4    1 52           sym.page_support_errors_create
0x005757ec    3 88           sym.rename_file
0x00502c54    1 32           sym.wifi_register_event_callback
0x0048d9f0    1 8            sym.lodepng_chunk_data_const
0x0045c33c    4 120          sym.lv_layout_apply
0x0046aee4    1 20           sym.lv_style_set_text_opa
0x00571e48    4 108          sym.cJSON_CreateRaw
0x00411400    1 52           sym.lv_arc_create
0x0043e298    1 24           sym.lv_obj_set_style_transform_scale_y
0x004395f4   11 464          sym.lv_obj_get_scroll_bottom
0x00468758    1 296          sym.lv_matrix_transform_area
0x0043d374   23 656          sym.lv_obj_add_style
0x00511aec    8 244          method.LottiePathSet.LottiePathSet__
0x0046ab74    1 20           sym.lv_style_set_bg_grad
0x00509bb0    1 12           sym.THORVG_VERSION_NUMBER__
0x00571f7c   15 332          sym.cJSON_CreateIntArray
0x004f16fc   11 560          sym.request_aliyun_sts
0x004452b4    3 32           sym.lv_draw_task_get_arc_dsc
0x0043e9a8    1 24           sym.lv_obj_set_style_clip_corner
0x00456cc8    3 100          sym.lv_indev_get_event_count
0x00466f38    1 48           sym.lv_color24_luminance
0x0055e704    1 196          sym.fillRadial_SwFill_const__unsigned_int__unsigned_int__unsigned_int__unsigned_int__unsigned_int____unsigned_int__unsigned_int__unsigned_char___unsigned_char_
0x0050aae0    1 8            method.tvg::LottieAnimation.LottieAnimation__
0x00435be8    3 108          sym.lv_event_get_cover_area
0x0042cec4   19 640          sym.lv_table_set_column_count
0x004bc6b4    1 52           sym.page_settings_camera_create
0x00510c28    3 156          method.LottieGenericProperty_tvg::Point_.frameNo_int_
0x0053fab8    1 60           method.SwImageTask.SwImageTask__
0x0045660c    3 20           sym.lv_indev_set_long_press_time
0x00409298   28 292          sym.lv_atan2
0x0046aa34    1 20           sym.lv_style_set_pad_row
0x00512778    1 100          method.float__loop_tvg::Array_LottieScalarFrame_tvg.Point______tvg::Array_LottieScalarFrame_tvg::Point_____float__LottieExpression_
0x004dda8c    1 32           sym.api_fetch_oneshot_token
0x0049f424    9 284          sym.cgi_GetAccessOneShotToken
0x005103c0    3 28           method.LottiePathSet.frameCnt__
0x0052cb70    3 248          method.tvg::Shape.stroke_tvg::StrokeJoin_
0x0043e618    1 24           sym.lv_obj_set_style_border_post
0x0046a9d0    1 20           sym.lv_style_set_transform_skew_y
0x00511584    5 120          method.LottiePosition.LottiePosition__
0x00573628    5 152          sym.check_eth_status
0x005735b0    3 120          sym.service_get_eth_infor_launch
0x00442718    4 44           sym.lv_display_set_draw_buffers
0x0041acf4    6 140          sym.lv_chart_set_all_value
0x00408a08    5 48           sym.lv_ll_is_empty
0x00470a18   84 1604         sym.lv_draw_sw_blend_color_to_al88
0x0043ebb8    1 24           sym.lv_obj_set_style_grid_cell_column_pos
0x004b9bbc    1 60           sym.page_odin_create
0x00508dd0    3 24           sym.tvg_lottie_animation_set_marker
0x0050ab2c    9 352          method.tvg::LottieAnimation.segment_char_const_
0x0050be70    7 316          method.LottieLoader.segment_char_const__float__float_
0x0046ad68    1 20           sym.lv_style_set_image_opa
0x00409664    1 16           sym.lv_timer_create_basic
0x0057e21c   17 688          sym.lv_evdev_create
0x00507994    3 32           sym.tvg_canvas_clear
0x004ea07c    3 36           sym.FromHex
0x0046b178    1 20           sym.lv_style_set_grid_cell_y_align
0x0051ac2c   18 320          method.LottieStroke.LottieStroke__
0x00508018    4 68           sym.tvg_shape_get_stroke_gradient
0x0046b100    1 20           sym.lv_style_set_grid_row_dsc_array
0x00420b9c    3 36           sym.lv_led_toggle
0x00467878    8 268          sym.lv_event_remove
0x0046687c    1 40           sym.lv_color_to_u32
0x0043ea08    1 24           sym.lv_obj_set_style_color_filter_opa
0x0042f578    1 12           sym.lv_textarea_set_insert_replace
0x00507fb8    5 88           sym.tvg_shape_set_stroke_linear_gradient
0x0046af98    1 20           sym.lv_style_set_opa_layered
0x0052ca78    3 248          method.tvg::Shape.stroke_tvg::StrokeCap_
0x004f3ea0    7 184          sym.is_joint_params
0x0052921c    1 8            method.tvg::Shape.identifier__
0x00422708    1 44           sym.lv_menu_clear_history
0x00444d64   24 416          sym.lv_draw_get_next_available_task
0x00442d5c    4 104          sym.lv_display_get_layer_bottom
0x00490450   92 1348         sym.lodepng_inspect_chunk
0x004efe70    4 260          sym.send_print_state_termination_attribute
0x00539298    1 8            sym.non_virtual_thunk_to_SvgLoader::SvgLoader__
0x0049b710    1 12           sym.set_update_printstate
0x005641f0    1 20           sym.mpoolReqOutline_SwMpool__unsigned_int_
0x0040738c    3 24           sym.lv_anim_custom_delete
0x0050ae18    1 84           method.LottieLoader.curFrame__
0x0056341c   55 1384         sym.mathSmallCubic_SwPoint_const__long_long__long_long__long_long_
0x0051dd9c   33 892          method.void_LottieParser::parseKeyFrame_LottieGenericProperty_tvg.Point____LottieGenericProperty_tvg::Point__
0x0041ba00    1 52           sym.lv_checkbox_create
0x00432d78    3 24           sym.lv_obj_update_flag
0x00466830    1 36           sym.lv_color_to_32
0x0051fad8   27 788          method.void_LottieParser.parseProperty__LottieProperty::Type_5__LottieColorStop__LottieColorStop__LottieObject_
0x00405964    3 76           sym.set_ulimit_unlimited
0x006b33b0    1 16           fcn.006b33b0
0x0043eae0    1 24           sym.lv_obj_set_style_flex_flow
0x00464c98    3 176          sym.lv_image_header_cache_dump
0x0043d784   27 696          sym.lv_obj_set_local_style_prop
0x0053e838    5 112          method.tvg::SwRenderer.endComposite_tvg::Compositor_
0x0046556c    5 76           sym.lv_area_is_equal
0x0046f3d4    1 8            sym.lv_vector_dsc_set_stroke_opa
0x00584a20    1 32           sym.atexit
0x005265a0    1 44           method.tvg::Paint.rotate_float_
0x00523490    4 192          method.tvg::Paint::Impl.rotate_float_
0x0050bfe0    1 20           method.ImageLoader.bitmap__
0x00574afc   27 484          sym.get_file_md5
0x0046b04c    1 20           sym.lv_style_set_bitmap_mask_src
0x005713b8    5 124          sym.cJSON_AddTrueToObject
0x0046481c    1 12           sym.lv_image_cache_iter_create
0x0041738c    1 52           sym.lv_calendar_header_arrow_create
0x0046de70    8 316          sym.lv_vector_path_cubic_to
0x004434c8   13 756          sym.lv_display_create
0x0046a908    1 20           sym.lv_style_set_transform_width
0x0044bd90  106 2624         sym.lv_draw_sw_border
0x00562d9c    1 8            sym.imageFree_SwImage_
0x00548714    4 184          method.tvg::Animation.totalFrame___const
0x00510ce0    3 152          method.LottieGenericProperty_unsigned_char_.frameNo_int_
0x00508648    1 32           sym.tvg_linear_gradient_new
0x005099b4    1 68           method.tvg::LinearGradient.gen__
0x004cb4bc    1 52           sym.page_support_create
0x00528f7c    8 168          method.tvg::Scene.clear_bool_
0x0041b250    3 104          sym.lv_chart_get_y_array
0x00509804    1 144          method.tvg::LinearGradient::Impl.duplicate__
0x00569c68    5 148          sym.rasterCompositor_SwSurface_
0x005106e4    8 284  -> 260  method.LottiePathSet.nearest_float_
0x004bab44    1 108          sym.get_dhm_from_seconds
0x00431108    1 8            sym.lv_tileview_get_tile_active
0x00433d90    1 8            sym.lv_obj_set_user_data
0x004cea34    1 52           sym.page_support_help_FAQ_create
0x004072e0    1 8            sym.lv_anim_set_custom_exec_cb
0x004453e0   61 1892         sym.lv_draw_arc_get_area
0x0053e5cc    5 96           method.tvg::SwRenderer.region_void_
0x004633c8    1 8            sym.lv_cache_entry_get_size
0x0046c558    1 8            sym.lv_image_set_offset_x
0x0046ef2c    1 196          sym.lv_vector_path_append_path
0x004660c4    5 220          sym.lv_array_concat
0x005820e4    1 88           sym.lv_subject_init_pointer
0x004482b4   18 384          sym.lv_draw_character
0x0048c498    4 44           sym.lodepng_huffman_code_lengths
0x0052140c    5 48           method.LookaheadParserHandler.getNull__
0x0042f6b4    1 8            sym.lv_textarea_get_cursor_pos
0x00442450    7 76           sym.lv_display_get_horizontal_resolution
0x004de2ec    1 52           sym.page_dev_language_create
0x004fa82c    1 40           sym.service_wsslicer_join
0x00468244    1 200          sym.lv_matrix_rotate
0x00584960    3 164          sym.__libc_csu_init
0x00509a28    1 8            method.FillDup_tvg::LinearGradient::Impl_.duplicate__
0x0053e8a8    3 72           method.tvg::SwRenderer.renderImage_void_
0x0046b18c    1 20           sym.lv_style_set_grid_cell_row_span
0x0045652c    3 20           sym.lv_indev_set_driver_data
0x0046ae08    1 40           sym.lv_style_set_line_color
0x00511be0    5 120          sym.LottieGenericProperty_float_::LottieGenericProperty__
0x004bb370    8 160          sym.jump_to_top_page
0x00417694    1 52           sym.lv_calendar_header_dropdown_create
0x0046ae44    1 20           sym.lv_style_set_arc_width
0x00493980    9 180          sym.lv_utils_bsearch
0x00467ce4    6 164          sym.lv_iter_make_peekable
0x005441a4    1 24           sym.shapeGenFillColors_SwShape__tvg::Fill_const__tvg::Matrix_const__SwSurface__unsigned_char__bool_
0x0043e1c0    1 24           sym.lv_obj_set_style_length
0x0046f384    1 16           sym.lv_vector_dsc_set_stroke_color32
0x004efdec    6 132          sym.pub_attribute_telemetry
0x004efcac    7 112          sym.telemetry_report
0x00426eb0    8 72           sym.lv_scale_section_set_style
0x0057bf10    1 8            sym.verify_ota_result
0x00508b8c    4 128          sym.tvg_animation_get_frame
0x0054865c    4 184          method.tvg::Animation.curFrame___const
0x004f00a8    3 104          sym.service_mqtt_launch
0x00575d8c    4 136          sym.create_errcode_data_buried_file
0x0043a9ec  119 3148         sym.lv_obj_get_scrollbar_area
0x004adaa0    1 52           sym.page_guide_devicebind_create
0x00421354    1 12           sym.lv_line_get_y_invert
0x00527cd0    4 32           method.tvg::Picture.load_char_const__unsigned_int__std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char____const__bool_
0x005089a4   15 304          sym.tvg_saver_save
0x0046a87c    1 20           sym.lv_style_set_height
0x00514d24   12 500          method.LottieParser.parseEllipse__
0x004f0110    1 40           sym.service_mqtt_join
0x00426978    1 52           sym.lv_scale_create
0x00413498    1 8            sym.lv_arc_set_change_rate
0x00462cc0    1 8            sym.lv_cache_get_size
0x005088e4    1 32           sym.tvg_scene_new
0x00528ea0    1 68           method.tvg::Scene.gen__
0x005441d8    5 88           sym.shapeResetFill_SwShape_
0x0046ab24    1 20           sym.lv_style_set_bg_main_stop
0x0046a868    1 20           sym.lv_style_set_max_width
0x004ee38c  108 5956 -> 4464 sym.attributes_report_build
0x0046f8f0    7 284          sym.lv_vector_clear_area
0x005083e0   13 248          sym.tvg_picture_load
0x00462ce4    1 8            sym.lv_cache_set_compare_cb
0x005827a0   10 352          sym.lv_subject_add_observer_with_target
0x0050b3c4    3 36           method.LottieLoader.sync__
0x004ecb40    1 88           sym.zone_transition_onDisconnect
0x0042952c   13 164          sym.lv_spangroup_get_child
0x00409f28    1 12           sym.lv_timer_get_time_until_next
0x00409de0    3 104          sym.lv_timer_set_user_data
0x0050837c    4 68           sym.tvg_shape_get_gradient
0x0052c260    1 12           method.tvg::Shape.fill___const
0x004eca50    3 40           sym.on_subscribefailure_req
0x00464d50    1 24           sym.lv_area_set
0x00574020    4 172          sym.create_vectorp_log_tmp_file
0x004f2b8c   14 1432         sym.local_gcode_info_submit
0x005087b4    4 68           sym.tvg_gradient_get_spread
0x0046b024    1 20           sym.lv_style_set_layout
0x00414a04    5 68           sym.lv_bar_is_symmetrical
0x00504cc8   26 784          sym.wifi_reconnect
0x00584948    1 16           sym.lv_imagebutton_get_src_right
0x0057170c    1 48           sym.cJSON_DetachItemFromObject
0x00407014    1 48           sym.lv_anim_speed_to_time
0x00572850    3 32           sym.cJSON_IsNumber
0x0042a5a8    1 52           sym.lv_spinbox_create
0x0046f5b4    1 8            sym.lv_vector_dsc_set_stroke_gradient_spread
0x00422cd0    1 8            sym.lv_msgbox_get_content
0x0054a5a0    1 72           method.tvg.bezLengthApprox_tvg::Bezier_const_
0x005762d0    9 156          sym.find_build_datetime
0x005121f0   50 876          fcn.005121f0
0x00456660    3 24           sym.lv_indev_get_driver_data
0x0047f73c   52 1112         sym.lv_draw_sw_blend_color_to_rgb888
0x00544230    4 84           sym.shapeResetStrokeFill_SwShape_
0x0057b484   22 352          sym.sanitize_utf8
0x0048e290    1 8            sym.lodepng_clear_itext
0x0042a840    1 16           sym.lv_spinbox_set_digit_step_direction
0x004fa8b0    1 12           sym.remotegethander
0x00542ebc   11 280          sym.shapePrepare_SwShape__tvg::RenderShape_const__tvg::Matrix_const__SwBBox_const__SwBBox__SwMpool__unsigned_int__bool_
0x004655b8    3 180  -> 124  sym.lv_area_align
0x00467d88   12 252          sym.lv_iter_next
0x0053fa88    1 48           sym.SwImageTask::SwImageTask__
0x005632bc    2 80           sym.mathTan_long_long_
0x00527d70   11 148          method.tvg::Picture.load_unsigned_int__unsigned_int__unsigned_int__bool_
0x00529548    5 412          method.tvg::Shape.lineTo_float__float_
0x0050a9a0    1 8            method.LoadModule.open_std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char____const_
0x0049736c    3 132          sym.errcode_btn_detail_event_cb
0x0043e4e8    1 24           sym.lv_obj_set_style_bg_grad_opa
0x00444030    5 112          sym.lv_display_get_inactive_time
0x0042963c    5 168          sym.lv_spangroup_get_max_line_height
0x00406d88    1 8            sym.lv_anim_core_deinit
0x0049f7f4    5 116          sym.cgi_SetPrinterGcodeScript
0x0055eb6c    1 196          sym.fillRadial_SwFill_const__unsigned_char__unsigned_int__unsigned_int__unsigned_int__unsigned_char____unsigned_char__unsigned_char__unsigned_char___unsigned_char_
0x00547140    1 68           method.tvg::Text.gen__
0x00413208    9 512  -> 484  sym.lv_arc_set_mode
0x004ade74    1 52           sym.page_guide_finish_create
0x00510cc4    3 28           method.LottieGenericProperty_unsigned_char_.frameCnt__
0x005116fc    5 120          fcn.005116fc
0x00456854    5 60           sym.lv_indev_get_scroll_dir
0x00452af0   15 764          sym.lv_draw_sw_mask_rect
0x0044520c    1 8            sym.lv_draw_layer_go_to_xy
0x004f7584    3 24           sym.get_network_id_by_ssid
0x0050b1b4    2 52           method.non_virtual_thunk_to_LottieLoader.LottieLoader__
0x00509734    1 8            method.tvg::RadialGradient.identifier__
0x00416488    3 52           sym.lv_buttonmatrix_has_button_ctrl
0x0052d780    3 120          method.tvg.strDuplicate_char_const__unsigned_int_
0x0054a96c    1 224          method.tvg.bezSplitAt_tvg::Bezier_const__float__tvg::Bezier__tvg::Bezier_
0x00510d78    3 28           method.LottieGenericProperty_float_.frameCnt__
0x0043e8a4    1 24           sym.lv_obj_set_style_arc_opa
0x00527290    1 8            method.PictureIterator.begin__
0x00507ddc    3 24           sym.tvg_shape_close
0x004f78a8    9 148          sym.filter_empty_ssid
0x0051b498   18 344          sym.LottieStroke::LottieStroke__
0x004973f8    5 232          sym.errcode_btn_print_stop_event_cb
0x0057b39c    4 232          sym.create_elapse_video_list
0x004c9b34    1 52           sym.page_settings_system_timezone_create
0x00456c64    3 100          sym.lv_indev_add_event_cb
0x00464720    3 112          sym.lv_image_cache_resize
0x00462908    6 232          sym.lv_cache_reserve
0x0041ddc4   40 876          sym.lv_keyboard_def_event_cb
0x0043e730    1 24           sym.lv_obj_set_style_shadow_opa
0x004937fc    1 48           sym.lodepng_encode24
0x00547034    3 60           method.tvg::Text.load_std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char____const_
0x00406c64    3 68           sym.lv_anim_get_playtime
0x004063d8    1 84           sym.lv_anim_path_linear
0x0048e0bc    3 56           sym.lodepng_get_bpp
0x0052dc18    1 12           method.SvgLoader.paint__
0x005810c0    8 136          sym.qrcodegen_isNumeric
0x00569bac   12 188          sym.rasterPixel32_unsigned_int__unsigned_int__unsigned_int__int_
0x005711d0    1 8            sym.cJSON_GetObjectItemCaseSensitive
0x00508c0c    4 128          sym.tvg_animation_get_total_frame
0x004bb6e0    3 76           sym.camera_is_connected
0x0042f6ac    1 8            sym.lv_textarea_get_label
0x00561e84   16 1252 -> 620  sym.fillGenColorTable_SwFill__tvg::Fill_const__tvg::Matrix_const__SwSurface__unsigned_char__bool_
0x00527fec    6 108          method.RawLoader.RawLoader__
0x0041632c    4 76           sym.lv_buttonmatrix_set_button_width
0x0051e40c   33 868          method.void_LottieParser.parseKeyFrame_LottieGenericProperty_float____LottieGenericProperty_float__
0x00431e88    3 20           sym.lv_group_set_focus_cb
0x004473c8    5 124          sym.lv_image_buf_free
0x00422b64    8 276          sym.lv_msgbox_add_footer_button
0x00514138    1 120          method.LottieParser.getLayerSize_float_
0x0042dd20    1 52           sym.lv_tabview_create
0x004f7940    5 312          sym.websocket_thread
0x0057ccb0    1 48           sym.ws_cache_timeout_timer_init
0x00503798   19 764          sym.wifi_save_network_config
0x0050c678    1 44           fcn.0050c678
0x0046b010    1 20           sym.lv_style_set_blend_mode
0x00493a34   11 328          sym.lv_draw_buf_save_to_file
0x0049717c    1 176          sym.create_noti_master
0x00490188   42 712          sym.lodepng_inspect
0x0046eff0    3 400          sym.lv_vector_dsc_create
0x004680a0    1 108          sym.lv_matrix_identity
0x00423ac0    1 52           sym.lv_roller_create
0x0057c624    1 240          sym.ws_cmd_cache_add
0x006b3e00    1 16           fcn.006b3e00
0x004662f0    9 204          sym.lv_array_remove
0x0048e180    1 16           sym.lodepng_is_palette_type
0x004072f8    1 8            sym.lv_anim_set_get_value_cb
0x00508984    1 32           sym.tvg_saver_new
0x004974e0    6 248          sym.errcode_btn_print_pause_event_cb
0x004ce578    1 52           sym.page_support_help_create
0x00573f18    4 88           sym.ends_with_gcode
0x004f6514  143 4208         sym.wifiservice_thread
0x00444784    1 60           sym.lv_draw_create_unit
0x005734ac    1 100          sym.thread_set_stack_size
0x006b3070    1 16           fcn.006b3070
0x006b3700    1 16           fcn.006b3700
0x006b2ff0    1 16           fcn.006b2ff0
0x006b38b0    1 16           fcn.006b38b0
0x0043ea38    1 24           sym.lv_obj_set_style_anim_duration
0x0050b35c    7 104          method.LottieLoader.read__
0x004f5918   18 312          sym.extract_version
0x0042a8d4   11 108          sym.lv_spinbox_increment
0x005431d8    6 340  -> 328  sym.shapeGenStrokeRle_SwShape__tvg::RenderShape_const__tvg::Matrix_const__SwBBox_const__SwBBox__SwMpool__unsigned_int_
0x004eda4c    1 12           sym.get_mqtt_status
0x0043e220    1 24           sym.lv_obj_set_style_transform_width
0x005821fc    1 96           sym.lv_subject_init_color
0x0040724c    3 36           sym.lv_anim_path_step
0x0053fa80    1 8            method.SwImageTask.rle__
0x00429294   10 364          sym.lv_span_set_text
0x0046c5b8    1 8            sym.lv_image_set_bitmap_map_src
0x004493f0    1 76           sym.lv_draw_border_dsc_init
0x004ba848    1 24           sym.compare_by_time_asc
0x0057133c    5 124          sym.cJSON_AddNullToObject
0x00581f7c    3 164          sym.lv_subject_init_string
0x0042a5dc    1 32           sym.lv_spinbox_set_value
0x0057db18   25 864          sym.lv_linux_fbdev_set_file
0x0046a890    1 20           sym.lv_style_set_min_height
0x0041c4ac   29 788          sym.lv_dropdown_add_option
0x004b9b30    1 84           sym.wait_odin_ready
0x004452d4    4 268          sym.lv_draw_arc
0x00413530    1 68           sym.lv_arc_get_bg_angle_start
0x0043f754    3 36           sym.lv_obj_delete_anim_completed_cb
0x00442bbc    4 104          sym.lv_display_get_screen_active
0x0052c364    3 280          method.tvg::Shape.stroke_float_
0x00570d70   25 472          sym.cJSON_ParseWithLengthOpts
0x004b00ec    1 52           sym.page_guide_selftest_start_create
0x005272dc    1 8            sym.SceneIterator::SceneIterator__
0x0055af8c   12 208          sym.cssFindStyleNode_SvgNode_const__char_const__SvgNodeType_
0x0046c5c0    1 8            sym.lv_image_get_src
0x0053f8ac    5 68           method.tvg::SwRenderer.prepareCommon_SwTask__tvg::RenderTransform_const__tvg::Array_void__const__unsigned_char__tvg::RenderUpdateFlag_
0x004536c0   29 3672 -> 1252 sym.lv_draw_sw_transform
0x00511c58   12 292          sym.LottieTextDoc::LottieTextDoc__
0x00407d4c    8 124          sym.lv_fs_get_drv
0x00507a5c    1 8            sym.tvg_canvas_est_viewport
0x0040a5a8    1 8            sym.lv_strncat
0x0049fea0    1 20           sym.__lv_i18n_reset
0x00564260    1 20           sym.mpoolReqDashOutline_SwMpool__unsigned_int_
0x00466514    1 8            sym.lv_array_clear
0x00421200    1 52           sym.lv_line_create
0x00508d24    3 24           sym.tvg_animation_set_segment
0x005470d0    7 112          method.tvg::Text.fill_std::unique_ptr_tvg::Fill__std::default_delete_tvg::Fill____
0x004135d0    1 12           sym.lv_arc_get_mode
0x004213fc    5 180          sym.lv_list_add_button
0x0055efec    3 316          sym.fillRadial_SwFill_const__unsigned_char__unsigned_int__unsigned_int__unsigned_int__unsigned_char__unsigned_char____unsigned_char__unsigned_char__unsigned_char___unsigned_char_
0x0048dd60   10 244          sym.lodepng_chunk_append
0x00446c20   31 664          sym.lv_draw_buf_adjust_stride
0x00407078    1 44           sym.lv_anim_path_ease_out
0x0051ba44   33 608          sym.LottieRepeater::LottieRepeater__
0x005143e0   47 1676         method.LottieParser.getValue_PathSet_
0x00426f0c    1 12           sym.lv_scale_get_major_tick_every
0x0051b09c    5 128          method.LottieRoundedCorner.LottieRoundedCorner__
0x0046a9a8    1 20           sym.lv_style_set_transform_pivot_y
0x004bbd08   13 264          sym.update_model_name
0x004eca38    1 24           sym.on_unsubscribe
0x00442390    1 12           sym.lv_display_set_default
0x004564e0    3 36           sym.lv_indev_set_type
0x005272f4    1 8            fcn.005272f4
0x00547070    1 36           method.tvg::Text.unload_std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char____const_
0x0053ee88    5 104          method.tvg::SwRenderer.dispose_void_
0x00527650    1 84           method.tvg::Picture::Impl.size_float__float_
0x00421cc4   23 484          sym.lv_menu_set_page
0x005272cc    1 16           method.SceneIterator.begin__
0x0047d320    3 1212 -> 188  sym.lv_draw_sw_blend_image_to_rgb565
0x0043e400    1 24           sym.lv_obj_set_style_margin_right
0x0046f268    1 92           sym.lv_vector_dsc_set_fill_radial_gradient
0x00429614    1 12           sym.lv_spangroup_get_overflow
0x0041ae4c    5 252          sym.lv_chart_set_next_value2
0x005727f0    3 32           sym.cJSON_IsTrue
0x00462d18    5 124          sym.lv_cache_iter_create
0x00414988    5 60           sym.lv_bar_get_start_value
0x004135ec    3 368          sym.lv_arc_align_obj_to_angle
0x005285cc    9 156          method.tvg::RenderRegion.add_tvg::RenderRegion_const_
0x00528818    1 52           method.tvg::Saver.Saver__
0x00497d68    1 52           sym.create_notification
0x00559b7c    4 300  -> 288  method.LottieInterpolator.getTForX_float_
0x0048dee8    3 56           sym.lodepng_color_mode_cleanup
0x00431a94   24 376          sym.lv_group_remove_obj
0x0052cc68    3 372  -> 320  method.tvg::Shape.strokeMiterlimit_float_
0x0042f828    4 120          sym.lv_textarea_clear_selection
0x0043e4d0    1 24           sym.lv_obj_set_style_bg_main_opa
0x00512dc8    2 128          method.LottieParser.getValue_unsigned_char_
0x0042f568    1 8            sym.lv_textarea_set_accepted_chars
0x005817e8   16 544          sym.qrcodegen_encodeText
0x00420bc0    1 8            sym.lv_led_get_brightness
0x0041f898    9 136          sym.lv_label_set_text_static
0x0044ae14   10 192          sym.lv_draw_sw_rotate
0x00549148    1 44           fcn.00549148
0x00406e2c    1 12           sym.lv_anim_get_timer
0x004437bc    3 100          sym.lv_display_get_event_count
0x00445214    1 8            sym.lv_draw_task_get_type
0x004c0938    1 52           sym.page_settings_system_create
0x0045c3c0   17 508          sym.lv_bin_decoder_info
0x004add58    1 52           sym.page_guide_deviceopen_create
0x00507890    1 8            sym.tvg_engine_init
0x0040a334    4 96           sym.lv_thread_sync_wait
0x005832a8    3 180          sym.lv_arc_bind_value
0x00408904   27 260          sym.lv_ll_move_before
0x0043122c    1 100          sym.lv_win_add_title
0x0054a8b8    1 88           method.tvg.bezAt_tvg::Bezier_const__float__float_
0x0050b28c    4 208          method.LottieLoader.resize_tvg::Paint__float__float_
0x00526624    5 192          method.tvg::Paint.transform_tvg::Matrix_const_
0x00508af8    3 24           sym.tvg_saver_sync
0x00542fd4    1 12           sym.shapePrepared_SwShape_const_
0x0046dad0    1 72           sym.lv_vector_path_copy
0x00430410    1 172          sym.lv_textarea_cursor_up
0x00571a48    3 48           sym.cJSON_CreateNull
0x004df00c    1 52           sym.page_dev_selftest_create
0x0051167c    5 128          method.LottieGenericProperty_tvg::Point_.LottieGenericProperty__
0x00429498    1 8            sym.lv_spangroup_set_align
0x0041bb10    3 92           sym.lv_checkbox_set_text_static
0x00514a90   13 316          method.LottieParser.getPathSet_LottiePathSet_
0x004838ec    1 64           sym.lv_obj_set_grid_align
0x00516c1c   25 624          method.LottieParser.parseGradient_LottieGradient__char_const_
0x0050ac8c    4 92           method.tvg::LottieAnimation.markersCnt__
0x004073d0    1 12           sym.lv_fs_deinit
0x0058159c   21 588          sym.qrcodegen_makeAlphanumeric
0x0051af88   13 276          method.LottieTrimpath.LottieTrimpath__
0x0042f6bc    1 12           sym.lv_textarea_get_cursor_click_pos
0x0043c24c    3 124          sym.lv_obj_has_style_prop
0x00519b5c    9 200          method.LottieEllipse.LottieEllipse__
0x0040e6ec    3 32           sym.lv_theme_default_is_inited
0x004dbe28    1 52           sym.widget_optioncombo_create
0x004975d8    1 8            sym.errcode_btn_retry_event_cb
0x004295e8    1 44           sym.lv_spangroup_get_align
0x00458020  281 4336         sym.lv_indev_read
0x004cefa0    1 52           sym.page_support_help_manual_create
0x00507ef0    3 24           sym.tvg_shape_set_stroke_width
0x004450f8    9 276          sym.lv_draw_layer_alloc_buf
0x0043e8bc    1 24           sym.lv_obj_set_style_arc_image_src
0x0043b6cc   18 332          sym.lv_obj_readjust_scroll
0x00527c40    1 8            method.tvg::Picture.identifier__
0x00444d58    1 12           sym.lv_draw_get_unit_count
0x0042a798    5 168          sym.lv_spinbox_set_cursor_pos
0x004493d0    3 32           sym.lv_draw_task_get_fill_dsc
0x00527fd0    3 28           method.RawLoader.read__
0x0046a058    6 124          sym.lv_rb_maximum
0x00426df8    3 160          sym.lv_scale_add_section
0x00408204    5 160          sym.lv_fs_get_letters
0x004295d0    3 24           sym.lv_spangroup_get_span_count
0x00512a68    3 60           method.LottieParser.getBlendMethod__
0x00456068   15 232          sym.lv_font_get_glyph_width
0x0051c9f8   30 580          method.LottieGradientFill.LottieGradientFill__
